timestamp,LinearAccelerometerSensor,AccX,AccY,AccZ
1749642736124,0.9048113238190246,-0.07334747314453126,2.6312283325195316,7.212900695800782
1749642736125,0.22620283095475624,-0.07334747314453126,2.6312283325195316,7.212900695800782
1749642736193,0.16460318025341675,0.29054580688476567,2.821033630371094,7.021448822021485
1749642736260,0.3359284747448947,-0.5751040649414063,3.8336778259277344,6.801556091308594
1749642736326,0.8299683213796754,-1.094374237060547,5.029091949462891,9.775122528076173
1749642736393,0.6978719244003845,-0.7619155883789063,5.587730255126953,11.680659942626953
1749642736460,0.6246189047465145,1.3834231567382813,4.4650648498535155,11.845616912841798
1749642736527,0.3166219996508937,1.3210029602050781,3.5387910461425784,11.86253173828125
1749642736592,0.7923444875454679,0.05074447631835938,0.9313632202148437,12.393926696777344
1749642736660,1.661460994918772,1.3483959960937502,1.5766712951660158,5.67904037475586
1749642736726,0.5744952252206091,1.6649876403808594,1.4019845581054688,4.478985900878906
1749642736793,0.7951103857042993,-0.9735754394531251,0.9942324829101563,7.574848022460938
1749642736860,1.261240565581362,-2.4369323730468753,5.630092163085938,7.900420989990235
1749642736927,0.6548616746801612,-2.624791717529297,6.355633392333985,9.405990142822267
1749642736993,0.16356112343875595,-2.0178039550781253,6.355184326171876,10.143955535888672
1749642737060,2.3846475472681137,-11.081006927490234,3.8972955322265626,11.103011169433595
1749642737126,1.1582580314888307,-6.7544041442871094,2.5210574340820315,6.856042785644531
1749642737192,1.4271644058019697,-7.669451293945313,-1.6762142944335938,11.12142288208008
1749642737260,1.0730340894907529,-4.8174320983886725,-0.9581575012207032,6.706803131103516
1749642737327,0.8252850895170419,-3.693868560791016,1.5019766235351564,6.133195953369141
1749642737392,0.37726430070888844,-3.111280059814453,1.9461030578613283,6.1293040466308595
1749642737459,0.5160786858934374,-1.539847869873047,1.9576290893554689,5.302124176025391
1749642737528,0.6147620640056629,-1.7928218078613283,3.7510496520996095,7.124883728027344
1749642737592,1.5895473859889577,-5.526357879638672,2.638413391113281,11.869118041992188
1749642737660,1.8023060788532943,-6.631659393310547,-0.2977308654785156,16.620687103271486
1749642737727,0.7512656527757348,-6.954088897705079,-2.527643737792969,16.34690643310547
1749642737793,1.0889696463789413,-5.67140625,-1.5498770141601563,11.791728973388672
1749642737860,1.3347772591467661,-4.360582122802734,-1.3681549072265626,7.750432891845704
1749642737926,3.0985801043675534,-0.8360115051269532,-1.2412188720703126,-0.8286767578125
1749642737992,1.7966208723847128,1.3491444396972656,0.9074130249023438,-3.9242395019531253
1749642738059,1.531587809392388,-0.9288185119628907,3.1558872985839845,2.8232789611816407
1749642738127,5.619864272326052,-15.079342346191407,2.2342538452148437,18.229092407226563
1749642738192,0.9769595062554997,-11.871363372802735,6.073619842529297,13.166919250488283
1749642738260,0.4223716913817086,-11.806099090576172,3.7435652160644532,14.985337829589845
1749642738326,2.885024072205991,-7.502698059082031,0.8164022827148438,4.597838745117188
1749642738392,2.178004941897217,-1.3546829223632812,-1.1738589477539063,3.6908747863769533
1749642738459,1.5383057476044786,0.21555175781250002,-0.5980064392089844,-0.8595126342773438
1749642738526,0.6625770053812932,-0.6391708374023438,2.0026853942871097,0.8997789001464844
1749642738593,3.31601155843586,-8.093070373535157,4.589156799316407,9.935139770507813
1749642738659,2.327700615437763,-9.433233489990235,4.937033386230469,17.307159576416016
1749642738726,0.703415442699747,-7.2265223693847656,5.019811248779297,12.732073516845704
1749642738793,1.2042969383129318,-5.835614776611329,0.5114863586425782,13.406570892333985
1749642738859,1.4221716852335404,-2.957699432373047,0.6890171813964844,8.187823333740235
1749642738928,1.0622582876408675,-1.7115408325195314,0.62031005859375,5.624403991699219
1749642738993,1.1259786047669371,-1.1554472351074219,0.6685098266601562,2.174677734375
1749642739059,0.6787133506129472,-2.5092320251464844,2.834505615234375,2.0309765625000002
1749642739126,1.7488688088847493,-5.459896087646484,4.132606201171876,8.271349639892579
1749642739192,1.3267247555487043,-7.771239624023438,3.280128936767578,11.065738677978516
1749642739260,0.6183302637633155,-8.940907287597657,3.185226287841797,8.485853576660157
1749642739327,1.060883771527194,-10.698552246093751,1.3049862670898438,5.82229248046875
1749642739392,1.1171548641656641,-8.994495849609375,-2.3990611267089843,7.649542694091798
1749642739460,0.9384795226266803,-5.872587890625001,-2.851270751953125,6.899302825927735
1749642739526,0.5648614157580589,-5.187013549804687,-0.9713301086425782,6.330635375976563
1749642739592,0.868977987230828,-4.253105621337891,0.5307962036132813,3.8923558044433597
1749642739659,0.6517666861522258,-4.5937971496582035,1.6028668212890627,6.647376708984376
1749642739726,1.912928256243986,-5.797593841552735,-0.5270539855957032,13.473631439208985
1749642739792,0.38914487754159355,-5.794151000976563,0.13936019897460938,13.145962829589845
1749642739859,0.35500749417094357,-5.972430267333984,-0.7107220458984376,13.919254760742188
1749642739926,0.7242542274572179,-5.9827587890625,-3.2016920471191406,12.556338958740236
1749642739992,1.127656747015636,-5.382956085205079,-2.1977297973632814,8.364456024169922
1749642740059,1.236964104672076,-4.388424224853516,-1.0626402282714844,4.821473693847657
1749642740126,1.3305328543563308,-4.029620361328125,0.8964857482910157,1.2124786376953125
1749642740192,1.191625442506693,-2.9032127380371096,4.828359375000001,1.4935940551757814
1749642740259,0.8996137131009948,-4.83075439453125,4.1746687316894535,4.369114379882813
1749642740327,1.372689168970398,-7.806117095947266,1.477427673339844,7.896379394531251
1749642740392,1.5584553654102906,-9.437873840332031,-3.3401541137695316,8.972641296386719
1749642740459,1.2662391356339653,-11.865675201416016,-4.234693908691407,12.848681030273438
